forest_type,mean_biomass,median_biomass,mean_severity,median_severity,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
1,72.14285714285714,70,-4137.180733816965,-3941.5263671875,66,76.5,67.14285714285714,0.8890700676971095,-0.38943956541420943,NA,7,2904
3,75.5,79,-4116.1964111328125,-4219.527099609375,66.75,87.75,343,-0.8639187954496622,-0.28571428571428603,NA,4,2904
2,74.85714285714286,78,-4320.82697405134,-4417.76513671875,69,83,96.47619047619048,-0.8906002698193968,-0.8670630276299495,NA,7,2904
2,62.372093023255815,61.5,-4215.397927927416,-4359.596923828125,49,73.75,413.8834473324213,0.46980653616183804,0.3808226849433477,0.35945216214684206,86,2905
3,69.35135135135135,65,-3454.970818596917,-3614.80029296875,52,91,537.0120120120121,0.44283373527414627,-0.4791366424020097,0.15225872046526806,37,2905
1,81.3,84,-2630.8783447265623,-2250.5048828125,70.5,95.5,353.06315789473683,-0.48814207411402527,-0.8004008396019887,0.13477494306978108,20,2905
2,29.076923076923077,29,-4871.669114332933,-5222.78076171875,17,39,377.7435897435897,0.1385840955152624,-0.9273258497711464,0.8075808200552425,13,2909
1,NA,74.5,-2126.1036376953125,-2126.1036376953125,58.75,90.25,NA,NA,NA,NA,2,2909
3,24.8,13,-4196.83466796875,-3954.910888671875,9,24,710.2,1.9237440579754423,3.7418713724565933,NA,5,2909
2,33.166666666666664,25,-3988.009562174479,-3949.0921630859375,23.5,27.25,466.56666666666666,2.385629747990051,5.756751761924673,NA,6,2910
1,47.5,42,-3477.1010131835938,-3442.7823486328125,16,73.5,1523.6666666666667,0.36065532319475524,-3.8619621738083127,NA,4,2910
2,54.22222222222222,45.5,-4887.039781358507,-4910.65185546875,30.25,69.75,1041.0065359477123,0.8839957672549579,-0.16131683988308365,0.093775408089298,18,2911
1,101.33333333333333,103,-4296.718994140625,-4462.466796875,98,105.5,58.333333333333336,-0.9352195295828185,NA,NA,3,2911
3,64.83333333333333,55.5,-4128.4810791015625,-4486.2054443359375,35.75,85.75,1394.9666666666667,0.8199029617044602,-0.5676802851808671,NA,6,2911
3,NA,67,-3184.2200927734375,-3184.2200927734375,64,70,NA,NA,NA,NA,2,2912
1,NA,131.5,-4056.6495361328125,-4056.6495361328125,126.25,136.75,NA,NA,NA,NA,2,2912
2,71.33333333333333,51,-4788.364095052083,-4885.8564453125,51,81.5,1240.3333333333333,1.732050807568878,NA,NA,3,2912
3,NA,22,-2502.933349609375,-2502.933349609375,22,22,NA,NA,NA,NA,1,2913
2,44,45,-4753.173014322917,-5039.576171875,41.5,47,31,-0.7821521217295037,NA,NA,3,2913
1,NA,83,-4603.06201171875,-4603.06201171875,80,86,NA,NA,NA,NA,2,2914
2,NA,56,-5498.36767578125,-5498.36767578125,56,56,NA,NA,NA,NA,1,2914
3,NA,95.5,-4359.855224609375,-4359.855224609375,94.75,96.25,NA,NA,NA,NA,2,2914
1,36.375,38.5,-3691.747833251953,-3630.697998046875,20,52.75,350.51666666666665,-0.04903907949745647,-1.6737695026033685,0.09767827173733495,16,2915
2,NA,29.5,-4305.1015625,-4305.1015625,28.25,30.75,NA,NA,NA,NA,2,2915
3,NA,47,-3621.59423828125,-3621.59423828125,47,47,NA,NA,NA,NA,1,2915
1,73.5,82.5,-3556.8326416015625,-3348.608642578125,37,96.5,1969.611111111111,-0.05491241057505317,-0.38177540082123845,0.37535440079515714,10,2916
1,90.75,81.5,-3747.897186279297,-3578.1434326171875,62,115.25,1058.7857142857142,0.6868101719257086,-0.8820804538279486,0.1301196915775507,8,2917
2,NA,105,-3689.44873046875,-3689.44873046875,105,105,NA,NA,NA,NA,1,2918
1,90.2,92,-3792.1998046875,-3548.792236328125,77,96,448.7,0.48731111542795835,0.286669723976388,NA,5,2918
3,39.666666666666664,45,-4979.960611979167,-5078.845703125,34.5,47.5,190.33333333333334,-1.4796397969649002,NA,NA,3,2918
3,115.44444444444444,91,-2527.6800944010415,-2613.67578125,84,144,1943.5277777777778,1.0014931841891255,0.4932281028854076,0.1029305322239792,9,2920
1,178.14285714285714,220,-2340.058837890625,-2320.86474609375,137.5,221.5,3829.809523809524,-0.8406230696330679,-0.8018289352292077,NA,7,2920
2,166.57142857142858,186,-2012.5936104910713,-1836.1593017578125,162.5,194,2268.6190476190477,-2.0077766806271242,4.141919942497454,NA,7,2920
2,63,59,-2391.0755208333335,-2240.968994140625,57.5,66.5,93,1.5453925256950205,NA,NA,3,2921
1,81.66666666666667,70,-2016.5677083333333,-1807.010009765625,62,95.5,1224.3333333333333,1.333605516236882,NA,NA,3,2921
2,140.25,126,-2561.603459676107,-2538.08154296875,100.75,170,2769.5,0.6210833227900582,-0.5061676786669188,0.14811455084718123,24,2922
3,124,107.5,-3238.230390276228,-3170.0606689453125,99.5,118.5,1820,1.805774716389351,2.5813795671783835,2.480248703570057e-4,14,2922
1,98.125,95.5,-3294.4915924072266,-3163.42578125,76.75,110.25,887.3315217391304,1.0305353685753162,1.5233177509591904,0.2532931832300039,24,2922
2,97.42441860465117,97,-2921.725787495458,-2666.743896484375,70.5,123.5,1603.1229090167278,0.3052817500686406,0.2570276515302731,0.5462316689875126,172,2923
1,99.70588235294117,96,-3420.6959587545957,-3613.6651611328125,69.5,131.75,2189.1229946524063,-0.10003381048686902,-0.4968329510896316,0.5420574294588725,34,2923
3,88.94642857142857,89,-3119.9198085239955,-2948.886962890625,61,119,1584.8516233766234,0.44790864088167615,0.5769155593644827,0.4572699193554023,56,2923
2,100.32835820895522,101,-3110.992883092559,-2898.79541015625,69,131,1711.3022069141473,0.08473369870829724,-0.5731102794038699,0.01958980611533659,469,2924
3,80.6842105263158,75,-2721.145467122396,-2658.5009765625,46.25,110.5,2218.3064741499766,0.6176288710090004,-0.16689278383018608,0.00609005618763595,114,2924
1,57.705882352941174,53.5,-2937.277473000919,-2716.2181396484375,13.25,98.5,2281.547237076649,0.5746523380205439,-0.6413881756075916,0.0047367076723546205,34,2924
2,77.2,74,-2797.3893761268027,-2580.078125,53,112,1064.94375,0.059526847626955814,-1.1183346584455556,0.004624916613504844,65,2925
1,86.63636363636364,82,-2851.953679865057,-2806.766357421875,79.5,108,1486.6545454545455,-0.8012969683978489,0.286138815741009,0.18532176421337573,11,2925
3,69.375,72.5,-2958.8812561035156,-2918.3751220703125,37.75,97.25,1549.05,-0.08133119778886568,-1.040531015784218,0.7726922783327845,16,2925
2,56.5,58.5,-2906.194901899858,-2887.7127685546875,37.25,74.25,470.92857142857144,-0.1298712923240956,-1.0812507379429408,0.5159578580546614,22,2926
1,116.27272727272727,120,-3187.568603515625,-2984.36962890625,61.5,168,3898.418181818182,-0.10158692977533286,-1.6317185268521723,0.44280011744786135,11,2926
3,76.71428571428571,41,-2604.3018101283483,-2678.883056640625,35,103,3649.904761904762,1.3438317747009696,1.302181672624672,NA,7,2926
2,69.0673076923077,60.5,-3401.6383467454175,-3325.2347412109375,42.75,87.5,1159.2866878267364,0.9018221597932705,0.13234845166557485,8.285599703972849e-7,104,2927
3,44.25,39,-3044.3838500976562,-3133.72119140625,29.5,53.75,479.5833333333333,1.0722362286442992,0.2903023171027197,NA,4,2927
1,NA,189.5,-2756.994384765625,-2756.994384765625,175.75,203.25,NA,NA,NA,NA,2,2927
2,57.794561933534744,50,-3636.4165897734338,-3534.256591796875,30,77,1459.0605752363317,1.490422328696822,3.4328907124190073,3.7e-24,993,2928
3,69.17482517482517,62,-2930.262514341128,-2859.783203125,37.5,94.5,1779.300206835418,0.7904080685952677,0.6307508911306955,0.0023773054378350557,143,2928
1,142.30769230769232,155,-2654.4173490084136,-2814.365478515625,75,192,5158.7307692307695,-0.04841209581752371,-1.5446253342103469,0.37618592624805847,13,2928
2,47.985680190930786,39,-4148.16090192772,-4132.39990234375,24,62,1168.7940528257072,1.5877464558707506,2.8737088923463165,3.7e-24,419,2929
3,64.66216216216216,56,-3435.059515875739,-3387.8153076171875,35,92.75,1375.1582747130692,0.6010667657378159,-0.3556261505801552,0.007533731526141428,74,2929
1,92.18181818181819,98,-3270.3427179509945,-3557.206298828125,62.5,124.5,1864.5636363636363,-0.3502741005618906,-1.17401536473506,0.631673564690717,11,2929
2,84.03333333333333,72,-3099.150660536024,-3030.93603515625,55,102.75,2532.9314606741573,1.3771006999863757,2.2571881198444994,2.9258874901258254e-6,90,2930
3,105.39285714285714,94.5,-2841.1971130371094,-2730.6947021484375,78.75,122,2808.4695767195767,1.497337519434836,3.3672442900491144,0.017232772934709987,28,2930
1,93.38461538461539,72,-2985.2378680889424,-2493.379150390625,51,155,4411.75641025641,0.6361038754698594,-0.8219448714466914,0.2016683056836016,13,2930
2,91.82352941176471,82,-3352.8927522547106,-3223.502685546875,49,138,2743.99825708061,0.560859212114771,-0.6057299026144597,7.459252771431163e-6,136,2931
3,77.63157894736842,62,-3136.0667531866775,-3203.982666015625,53.5,108,1781.46783625731,1.0240499183612222,1.2908059677768737,0.07310620997898414,19,2931
1,97.07692307692308,89,-4001.3763521634614,-4204.5283203125,65,130,2718.076923076923,0.7008918196142878,-0.33548179359226177,0.2808771652894184,13,2931
2,141.92592592592592,126,-2533.808119032118,-2347.609375,56.5,231,8510.840455840456,0.21789931973862856,-1.5878476124187506,0.004279457925769412,27,2932
1,139,110,-2281.636418269231,-2169.695556640625,27,244,10727,0.04619426640398032,-1.8477144623965776,0.05430192657012577,13,2932
3,186.7,226.5,-2447.133093261719,-2295.300537109375,142,249.5,8833.344444444445,-1.0429469121480401,-0.2852180669279413,0.037566974282376604,10,2932
1,88.09433962264151,77,-2562.566005490861,-2504.829345703125,55,119,2566.8947750362845,0.8220011600453867,0.8411746645575141,0.08543260632130527,53,2933
2,188.375,189,-2971.288787841797,-2698.8887939453125,162.25,204.25,1517.4107142857142,0.2767534386471464,-0.11545471789506605,0.8977795075776451,8,2933
3,114.55555555555556,101,-2610.347710503472,-2546.20556640625,91,119,2550.277777777778,0.563263330175399,0.6599238536780015,0.13704684215728385,9,2933
3,181.8,169,-2097.6537353515623,-1925.854248046875,111,258,5678.7,0.2098080633513226,-3.0256973655173027,NA,5,2934
2,124,107,-2310.9755004882813,-2053.9251098632812,67.5,186.75,4130.888888888889,0.4514650133182998,-1.6842282144534388,0.09229481258004489,10,2934
1,128.10714285714286,121,-1625.39306640625,-1598.0531616210938,105.75,141,1972.1732804232804,1.4200780010882856,3.2717360261112622,0.021655225117260583,28,2934
1,NA,116,-1483.13623046875,-1483.13623046875,116,116,NA,NA,NA,NA,1,2935
1,168,166,-1529.8419677734375,-1378.5003662109375,158,179,147.5,0.20235781456089771,-2.7351910370583163,NA,5,2936
3,114.33333333333333,120,-2623.388427734375,-2430.39892578125,108.5,123,234.33333333333334,-1.4375334316014603,NA,NA,3,2936
1,153,150,-3395.432373046875,-3766.053955078125,130.5,161,1476.1333333333334,0.7746652222446816,0.26290019817099,0.1747460133083177,16,2937
3,NA,134,-3458.70556640625,-3458.70556640625,134,134,NA,NA,NA,NA,1,2937
2,59.333333333333336,58,-3473.6720377604165,-3046.11669921875,57.5,60.5,10.333333333333334,1.5453925256950136,NA,NA,3,2938
3,NA,37.5,-3648.9263916015625,-3648.9263916015625,33.75,41.25,NA,NA,NA,NA,2,2938
1,180.15116279069767,182.5,-2581.3576376271803,-2551.27001953125,154.75,215.75,2473.2827633378934,-0.5793649651193028,0.5939740149202204,0.06379575599063407,86,2939
3,177.04,186,-2343.5235302734377,-2186.58544921875,161,202,2139.04,-0.8570215475849341,0.6470233264985137,0.10809567097817505,25,2939
2,113.6923076923077,76,-2278.4318002554087,-2048.33935546875,65,168,3958.0641025641025,0.9171204406319741,-0.6619146330020609,0.007944461495879228,13,2939
1,159.31578947368422,151,-2483.6987368935033,-2341.7296142578125,98,237.5,5910.654338549075,0.07557757056573033,-1.1221107250568596,0.09806200610857492,38,2940
2,NA,22.5,-3482.2960205078125,-3482.2960205078125,18.25,26.75,NA,NA,NA,NA,2,2940
3,189,211,-3160.749755859375,-3219.1337890625,151,235.5,3888.6666666666665,-0.7965473991237754,-0.913566077058387,NA,7,2940
1,164.57692307692307,162.5,-2496.7980675330527,-2197.368896484375,103.25,213.5,4186.973846153846,0.045272681579767805,-1.1137754559321926,0.25248282468648986,26,2941
3,95.625,89,-2265.114288330078,-2089.2684326171875,66.5,113.25,2505.7166666666667,1.4914117060056034,3.194760592562592,0.04656844002013929,16,2941
2,111.0625,99.5,-2672.3365936279297,-2477.105224609375,79.5,125,2950.3185483870966,1.3837128369809533,3.1952794537141744,0.007873004822029635,32,2941
2,79.21739130434783,68,-3187.4520210597825,-2963.061767578125,42.5,106,2364.206712433257,1.0152793713420551,0.5749255289845537,8.229445892579674e-7,115,2942
1,155.77777777777777,160,-2506.252785011574,-2407.676513671875,116.5,198.5,2249.025641025641,-0.06907810485417618,-1.2778722806252434,0.055315003028412996,27,2942
3,122.41176470588235,111,-2800.61323816636,-2634.164306640625,79,165,3461.8823529411766,1.0061174662432408,1.1917715266361713,0.3272800898775166,17,2942
3,174.41463414634146,193,-3410.2994593178355,-3234.8525390625,86,244,9594.998780487806,0.10159131896405701,-1.0733438246582023,0.12979984767300215,41,2943
2,118.71794871794872,102.5,-4142.016204051482,-4294.086669921875,68,158.5,4530.205128205128,0.7201598269554017,-0.11054615478423038,3.19725686198142e-4,78,2943
1,242.46666666666667,251,-2479.2264078776043,-2170.948974609375,217,282,4203.695238095238,-1.4692990207456118,3.50854714484439,0.14386331316755752,15,2943
3,148.07843137254903,154,-2736.149066999847,-2769.1982421875,76,206.5,6835.913725490196,0.06253972797825143,-0.5402156461835068,0.32726562608470183,51,2944
1,202.5681818181818,210,-2414.8834533691406,-2357.739990234375,151,274.5,8073.739429175475,-0.37753847829673437,-0.652489308329775,0.4183181601535928,44,2944
2,179.3,178,-2202.9098266601563,-2128.5333251953125,118,241.25,6879.907692307693,0.10392266130482049,-0.8419768944689399,0.7668880181888571,40,2944
1,146.4,141,-2335.5057373046875,-2326.88916015625,101,169,3095.8,0.7749873159993523,-0.19818032463606747,NA,5,2945
3,181,183.5,-2275.435095214844,-2332.55859375,158.75,200,1342.888888888889,-0.023470474162092293,0.13267139290863342,0.9362545336493714,10,2945
2,147,149,-2041.936502456665,-1853.032958984375,116.75,166.5,1686.5806451612902,0.42022964020928255,0.42271576126141774,0.45385522963699454,32,2945
2,123.29411764705883,127,-2338.5413351619945,-1980.4613037109375,98,138,1406.8455882352941,0.19403665385886432,-0.587758670672194,0.8866187187047122,17,2946
3,139.8,142,-2301.911669921875,-2060.413330078125,122,157,546.7,-0.14032213934370272,-2.0475189966143383,NA,5,2946
1,153.2,164,-1960.6802856445313,-2137.8984375,130,177,1141.7,-0.5855515819660119,-1.626082567397777,NA,5,2946
3,NA,77,-1339.1340942382812,-1339.1340942382812,63,91,NA,NA,NA,NA,2,2947
2,78.50892857142857,78.5,-1735.7164263044085,-1605.1926879882812,50,105,1557.513433075933,-0.020112639108162127,-0.5645249079112568,0.37845569864650785,112,2947
2,81.78,86,-2506.983998779297,-2405.97705078125,57,106,1172.236546184739,-0.16172305789503016,-0.45477479793118997,0.01774471510952121,250,2948
3,67.58333333333333,64.5,-2559.3956502278647,-2717.437744140625,53.5,83.5,581.3560606060606,0.688835006723534,0.7681029720553618,0.4947836008656036,12,2948
1,NA,57.5,-2059.409423828125,-2059.409423828125,42.75,72.25,NA,NA,NA,NA,2,2948
2,99.1044776119403,100,-2910.740024623586,-2833.4989013671875,68,129.25,1475.4871708871374,0.012960128171774433,-0.8083645769661981,0.0034115962309478284,268,2949
3,105.55555555555556,113,-2887.229819968895,-3028.9521484375,84,148,2728.25641025641,-0.6442910844015097,-0.8412714280940057,0.009726732413002169,27,2949
1,98.41176470588235,96,-2856.330185834099,-2644.447265625,60,133,2917.8823529411766,0.3459804534057794,-0.6073584572910984,0.7868648723513989,17,2949
2,114.2258064516129,109,-2971.8404225995464,-2805.81640625,82,143,1413.9139784946237,0.5494171832962146,-0.8603079377281881,0.017471294394534598,31,2950
1,109.53125,103.5,-2781.4609146118164,-2734.6434326171875,83.25,141.75,2193.6764112903224,0.12861858514714136,-0.6278457665753241,0.610241863646344,32,2950
3,99.36363636363636,75,-2279.9638893821025,-2108.2587890625,67,142.5,2414.2545454545457,0.21032311060597003,-1.6848030270158594,0.12846028247758823,11,2950
1,122.45833333333333,135.5,-2034.8547948201497,-1940.7284545898438,90.75,163.5,2228.721631205674,-0.734140903917565,-0.7183571329077397,1.1303969486193694e-4,48,2951
1,NA,9.5,-3026.2501220703125,-3026.2501220703125,9.25,9.75,NA,NA,NA,NA,2,2953
1,44.6,25,-3870.4296875,-4213.94140625,17,68,1314.3,0.9159501522798541,-1.3165316194311796,NA,5,2955
1,63.61538461538461,56,-3376.8014127291167,-3362.7757568359375,37.75,88.25,1093.182503770739,0.5877187515492536,-0.6834756299620736,0.008169871273701165,52,2956
3,69.5,62,-2303.04296875,-2307.5637817382812,46.5,85,1022.3333333333334,0.944382319201045,-0.583661342717777,NA,4,2956
2,147.66666666666666,158,-2489.4403483072915,-2560.53955078125,142,158.5,352.3333333333333,-1.726522006312603,NA,NA,3,2956
2,124,126,-2477.2403971354165,-2150.751708984375,114,135,444,-0.42327316026800627,NA,NA,3,2957
1,82.36,80,-3181.6965576171874,-3296.0615234375,58,110,1317.24,0.30575896459556073,-0.7525175506191402,0.7406680065155369,25,2957
3,99,98,-4722.905924479167,-3391.836669921875,94.5,103,73,0.5194702971444698,NA,NA,3,2957
1,NA,58.5,-1101.8774108886719,-1101.8774108886719,56.25,60.75,NA,NA,NA,NA,2,2959
3,NA,34,-1694.4263916015625,-1694.4263916015625,34,34,NA,NA,NA,NA,1,2964
1,21.75,18.5,-2168.7407836914062,-2166.3740234375,17,23.25,94.91666666666667,1.6975273283653871,3.1855215478667187,NA,4,2964
2,NA,31.5,-2518.9085693359375,-2518.9085693359375,28.75,34.25,NA,NA,NA,NA,2,2964
3,19,18,-2255.5012843919835,-2081.696044921875,14,22,65.63636363636364,1.3071238096010962,3.0926735851145573,0.06673804924414128,23,2965
2,35.833333333333336,32.5,-3830.2222249348956,-4170.88671875,20,48.75,381.45402298850576,0.5416824229456766,-0.8559033810521806,0.02827320315103372,30,2965
1,20.580645161290324,21,-2214.0721908077116,-2212.123291015625,12.5,27,104.98494623655914,0.4047712334867747,-0.4470616610756316,0.5840428768520991,31,2965
2,18.77777777777778,18,-2292.8374837239585,-2292.4892578125,16,22,9.194444444444445,0.6521782401975245,-1.6160234285662145,0.028936498607778343,9,2966
3,22.4,23,-2174.679248046875,-2118.1865234375,22,24,7.3,-1.338503886932653,2.0210170763745428,NA,5,2966
1,19,18.5,-2175.222127278646,-2137.648681640625,17.25,20.5,14,0.5154323951168185,0.7285714285714281,NA,6,2966
1,NA,40,-4427.97607421875,-4427.97607421875,40,40,NA,NA,NA,NA,1,2969
1,45.5,41.5,-3352.2994384765625,-3343.9183349609375,38.25,48.75,147,1.5799984043129116,2.500161969549726,NA,4,2970
2,25.7,23.5,-4895.127954101563,-4213.786865234375,15.5,30.75,208.9,1.2068321507690032,1.8728832996529408,0.37804981672731597,10,2970
3,31,29,-4275.201334635417,-4216.5537109375,28.5,32.5,19,1.6300591617118863,NA,NA,3,2970
3,17.444444444444443,14,-3155.0511338975693,-3357.16357421875,11,23,126.02777777777777,0.8931791306721923,-0.4495654514771437,0.1779582187315546,9,2971
1,NA,23,-5966.9921875,-5966.9921875,23,23,NA,NA,NA,NA,1,2971
2,33.17142857142857,35,-3398.461558314732,-3215.470703125,24,48.5,285.0285714285714,-0.14821658049684786,-0.8307265657659523,0.47695330341447045,35,2971
2,46.76744186046512,41,-3156.9250885719475,-2503.45751953125,27.5,63.5,547.8017718715394,0.47419897467899347,-1.1128620087999443,0.0013850578848718536,43,2972
