forest_type,severity_bin,mean_biomass,median_biomass,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
1,9,82.57142857142857,83,59,97,1177.4571428571428,0.1237902377090336,-0.3815541905568887,0.6420992770096184,21,3085
1,10-11,88.25,88,69,103.75,995.0714285714286,0.395790236313944,0.2207167898229671,0.9409388103496945,8,3085
3,9,56.44444444444444,50,45,66,504.27777777777777,1.2495416019135155,2.0990979451050715,0.33832056858221826,9,3085
3,10-11,NA,56,56,56,NA,NA,NA,NA,1,3085
1,6,NA,178,178,178,NA,NA,NA,NA,1,3085
1,7,NA,170,161.5,178.5,NA,NA,NA,NA,2,3085
2,8,91.33333333333333,121,67.5,130,4566.333333333333,-1.5948188573939996,NA,NA,3,3085
2,6,46,54,34,62,832,-1.1520696383139373,NA,NA,3,3085
3,7,NA,95.5,74.75,116.25,NA,NA,NA,NA,2,3085
2,7,NA,107,107,107,NA,NA,NA,NA,1,3085
1,9,149.6068796068796,164,124,187,2357.8401495987705,-0.899307936736397,0.01318475728271917,3.7e-24,407,3086
1,8,147.36025504782145,159,120,185,2490.279652700839,-0.9332418268628105,0.18947082460327566,3.7e-24,941,3086
3,8,123.22916666666667,131,96.25,155,1654.8612588652481,-0.8645453348430017,-0.1146876056625407,0.001064601206460426,48,3086
1,NA,163.14285714285714,174,135.5,185,1090.8095238095239,-0.09467605397338913,-1.7261834495968238,NA,7,3086
3,9,129.45454545454547,123,111,151,1625.6727272727273,-0.1551219206337143,0.618412710343034,0.21181425250230138,11,3086
1,7,138.30618892508144,144,109,180.5,2393.4222818334715,-0.583328756406695,-0.41977479581978167,3.0387941188600634e-9,307,3086
3,7,162.3846153846154,163,147,176,410.0897435897436,-0.5927632150263803,-0.6816563020309936,0.4317485735811396,13,3086
1,6,122,133.5,108.25,156,1924.952380952381,-0.9075022088364075,0.26169271340619465,0.12369035475292676,22,3086
1,10-11,75,100,57,105.5,2821,-1.648846508649026,NA,NA,3,3086
3,NA,NA,142,142,142,NA,NA,NA,NA,1,3086
2,9,91.85719450469993,90,58,126,2090.2707384554633,0.1566441585846304,-0.6841461182668653,1.616590587059382e-16,2766,3087
3,9,90.47703842549204,88,47,131,2735.972033247115,0.23300703272953832,-0.946155085515695,5.038807007456333e-20,1067,3087
1,8,111.99412562132851,121,66,159,2995.8168732518434,-0.303975676762979,-1.0647326774425836,3.7e-24,2213,3087
1,7,137.51033157135993,152,111,172,2229.212513399623,-0.9611314511496217,0.11724320805181834,3.7e-24,2081,3087
3,7,116.73879885605338,131,69,163,3206.563388250533,-0.42468971297575,-1.0610529708310434,3.7e-24,1049,3087
3,8,94.97342657342658,95,47,139,2883.6648718818496,0.10052818472772483,-1.069673006524735,3.7e-24,2145,3087
1,6,150.9857061177816,158,132,177,1355.65025323395,-1.1371061374001799,1.6457983114995074,3.7e-24,1749,3087
1,NA,117.7,104.5,84.75,145.25,1927.1222222222223,0.7905767966556718,-0.39659102522085815,0.4168413327965503,10,3087
1,1-5,167.19661016949152,173,153,189,988.6166268596587,-1.4332033616335274,3.2818027737039803,3.7e-24,590,3087
2,8,90.37805391743892,86,53,125,2278.4458380489145,0.31261460209851333,-0.6367170123404031,3.7e-24,4748,3087
2,NA,117.84615384615384,123,72.5,161.5,2390.3967611336034,-0.3799989900669329,-1.0445499038597041,0.04537281281804455,39,3087
1,9,105.42674532940019,110,62,148,2773.191724928189,-0.08904034890926077,-0.9999212903647927,1.2670973727282826e-17,1017,3087
3,1-5,157.4375,176,157.25,190.5,2563.6785714285716,-1.491182493336493,1.1523273879505362,2.7178778423100864e-14,64,3087
3,6,136.62139917695472,153,111,173,2521.484168282148,-1.0508812843928426,0.19967762157394822,3.7e-24,243,3087
2,7,102.36164122137404,98,52.75,151.25,3272.414458430849,0.1485193240766447,-1.145998084904089,3.7e-24,1048,3087
3,10-11,57.65,62,21,83.25,1409.6078947368421,0.054523868772697465,-1.0676640348193913,0.41027630937463827,20,3087
2,6,127.25,146.5,75.75,179,4129.040983606557,-0.3783807285698098,-1.1227045228864072,4.3458481927764393e-10,184,3087
2,10-11,65.70175438596492,65,30,94,1547.248746867168,0.3309308652857777,-0.3250880153524123,0.3295323560134223,57,3087
3,NA,112.21428571428571,122.5,60,159.75,3305.71978021978,-0.24060014511727656,-1.4239903625108776,0.3069529336204442,14,3087
2,1-5,136.03030303030303,128,96,198,3974.780303030303,-0.38477308018888706,-0.9070140134489539,0.13696710736623982,33,3087
1,10-11,52.69230769230769,22,12,94,3242.230769230769,1.4999461101133562,1.8386672079939548,0.004524953635714654,13,3087
2,6,111.53571428571429,116,54.5,167.25,3965.525974025974,-0.16423290051794356,-1.2410276015056931,0.006104800298101664,56,3088
3,6,135.5,153.5,100.75,173.25,2512.7426900584796,-0.8132362122916678,-0.3694810022762026,1.511486175047142e-14,172,3088
3,7,138.63903281519862,149,110.5,175,2217.8781277826583,-0.8126743872018267,0.013659938829392749,3.7e-24,579,3088
2,8,122.03114754098361,130.5,79.25,164,2837.659126759805,-0.2071026637872555,-0.9234090400641832,4.85506718871363e-12,610,3088
2,9,100.54228855721394,103,64,135,2247.119452736318,0.0598384207284463,-0.796523557920612,0.06042117212504991,201,3088
2,1-5,78.44444444444444,67,37.5,110.5,2872.143790849673,0.7959534528365126,-0.3419320025817432,0.07264079875190996,18,3088
2,7,122.7820895522388,131,82.5,172,3387.3685405308784,-0.34194680653191134,-0.8805358393914199,5.6623650967028674e-9,335,3088
3,8,124.88977635782747,135,87,166,2528.677431309904,-0.455746770663603,-0.6635777654349693,4.833695812529561e-18,626,3088
3,1-5,159.74193548387098,167,157,177.5,1115.3311827956989,-2.33471277408647,6.489533617344178,2.8487196662415275e-6,31,3088
1,9,85.54777070063695,82,39,127,2705.531357177854,0.2234015368286165,-1.285537136308744,2.632372464331014e-8,157,3088
3,9,86.87654320987654,71.5,48.25,126,2531.2641668583697,0.4938930251756209,-0.9914516951796496,3.351200898961941e-10,162,3088
1,1-5,166.54782608695652,166,150.5,185,738.6007627765065,-0.5138414268128537,0.026106336690933627,0.08496495116675036,115,3088
2,NA,174.5,178,164.25,188.25,640.3333333333334,-0.746504814396726,0.8143842095949827,NA,4,3088
1,8,116.18103448275862,124,77.5,157,2552.8635429694477,-0.3402278481196176,-0.8029869359369823,4.224723350187882e-14,580,3088
1,6,145.1058495821727,152,124,175,1442.4908722897558,-0.7585097862607852,0.180120433782434,4.1636233615302106e-21,718,3088
1,7,133.2321644498186,145,104,169,2332.829811653311,-0.744081365219024,-0.15302519689685384,3.7e-24,827,3088
3,10-11,50.27272727272727,45,29.5,65.5,794.0181818181818,0.9003468336563473,-0.03767003901176569,0.33200383400220085,11,3088
3,NA,175,172,170,178.5,79,1.3458329954115094,NA,NA,3,3088
2,10-11,NA,46.5,39.75,53.25,NA,NA,NA,NA,2,3088
1,NA,100.33333333333333,131,68.5,147.5,6946.333333333333,-1.431604153788628,NA,NA,3,3088
1,10-11,70.33333333333333,72,53,88.75,726.2666666666667,-0.1807987765496818,-1.499767238137597,NA,6,3088
2,9,140.96755162241888,144,127,161.5,896.2681747569426,-1.048790363311945,2.080478218433029,9.414573981626034e-9,339,3089
2,10-11,112.5,108.5,80.5,140.5,3783,0.3549633144474743,0.37465674345257804,NA,4,3089
2,8,135.79746835443038,144,116,160,1138.2893155975112,-0.8467933869577433,0.3486000789844153,2.249681093756014e-11,237,3089
3,8,114.25,116,83.5,151.25,1952.0255102040817,-0.28239624466039537,-0.6179230158730539,0.052671936219850446,148,3089
1,8,104.57142857142857,103,68,140,2093.0339285714285,0.11605519556286796,-0.8116585222926074,0.08180861956375837,161,3089
1,9,119.25735294117646,123.5,86,150,1863.1110566448801,-0.31211423847201825,-0.5072790573470402,0.02380878860202443,136,3089
2,7,103,105.5,79.75,127.5,1485.44,-0.39524796271198626,0.37226618403897827,0.5915274639109696,26,3089
3,7,79.21875,66,46.75,114,1759.7247983870968,0.43116839528618983,-0.9949362003656927,0.03497971280374523,32,3089
2,1-5,NA,82,79.5,84.5,NA,NA,NA,NA,2,3089
2,NA,NA,106,106,106,NA,NA,NA,NA,1,3089
3,9,117.28571428571429,121,91.5,146,1509.2730158730158,-0.4149156166520026,-0.1642623319565782,0.20757482374549718,91,3089
1,7,72.7536231884058,69,52,88,1159.306052855925,0.6117617632135552,0.35902185803479747,0.02928238528435019,69,3089
2,6,31.333333333333332,34,30,34,21.333333333333332,-1.7320508075688743,NA,NA,3,3089
3,6,42.2,36.5,29,45.75,446.84444444444443,1.3875930894980038,1.6947361825075506,0.10184096908916014,10,3089
1,10-11,61.875,57.5,29.5,80,1334.982142857143,0.7222613834052424,-0.462147305084655,0.4857555403078204,8,3089
1,6,51.67857142857143,54.5,29.5,67.75,597.6335978835979,0.02692838799482803,-0.8683339793530143,0.36484499997787595,28,3089
1,1-5,42.6,46,37,53,217.3,-0.9845029401229061,0.3834809883841981,NA,5,3089
3,1-5,70.25,76.5,58.75,88,524.25,-0.9242101122180436,-0.9274106638704751,NA,4,3089
1,NA,NA,154.5,147.25,161.75,NA,NA,NA,NA,2,3089
3,NA,NA,155,155,155,NA,NA,NA,NA,1,3089
3,10-11,NA,55,54.5,55.5,NA,NA,NA,NA,2,3089
3,9,100.7741935483871,83,60,150,3215.5139784946236,0.3794163712392684,-1.1510264600628097,0.034866549478217386,31,3090
3,8,128.69565217391303,140.5,112.5,159.5,2652.1275362318843,-0.5088661022019489,-0.40321814379966464,0.00793475164992531,46,3090
1,8,139.24489795918367,144,112,169,1113.6471088435374,-0.44517625695870383,-0.26990201867253094,0.038971998249183154,49,3090
1,9,89.58333333333333,77,58.25,117.75,2294.4469696969695,0.4545310125131993,-0.19578588147151568,0.8108292904132839,12,3090
2,8,137.2037037037037,146.5,92.25,187.75,2709.0331935709296,-0.32092330115079104,-0.9980049807835504,0.029987919023546326,54,3090
2,9,150.43076923076924,174,112,194,3071.0927884615385,-0.8862832050461437,-0.42993489738274104,1.482163992506902e-7,65,3090
2,7,186.76666666666668,198.5,188.5,209,2290.667816091954,-2.0940181798356683,3.9380129587891437,2.29848463029482e-8,30,3090
2,10-11,31,26,22,37.5,259,1.2631319760603543,NA,NA,3,3090
3,10-11,42.666666666666664,26,21.5,55.5,1364.3333333333333,1.6170835722461865,NA,NA,3,3090
2,6,93,53,38,128,9300,1.5453925256950207,NA,NA,3,3090
2,NA,NA,179,179,179,NA,NA,NA,NA,1,3090
3,7,165.88,160.5,140.25,191,970.5975510204082,0.05535759096131417,-0.8415239779783714,0.4385357399381338,50,3090
1,7,173.22222222222223,183,161,191,626.1944444444445,-1.276681542664495,1.5036744014601622,0.1808903911645856,9,3090
3,NA,NA,145,145,145,NA,NA,NA,NA,1,3090
2,9,138.82978723404256,136.5,98.75,178.5,3039.446808510638,0.054945630195165365,-0.646571017112461,0.3484680633324173,188,3091
2,8,118.56962025316456,122,87,153,1968.555988315482,-0.16689194666590682,-0.4184321218643161,0.49195435975501156,79,3091
3,9,127.22641509433963,130.5,98.5,166.5,2206.4244384546273,-0.5515234535016093,-0.4491895300437414,0.00279847930244927,106,3091
2,7,103,105,53.5,136,2416.1428571428573,0.19259539261991937,-0.7884880155159403,0.3302538024688439,15,3091
2,6,107.78571428571429,130,63.25,153.5,3162.0274725274726,-0.80397036663542,-0.9790727623615071,0.007371552318569154,14,3091
3,7,106.93103448275862,125,67,136,1968.7093596059112,-0.23965101743282774,-1.2313508698182793,0.028431088896148354,29,3091
3,8,111.77227722772277,118,82,143,2008.4776237623762,-0.1666473559640423,-0.7086961818965833,0.22954934313373956,101,3091
1,8,112.23076923076923,114,91.75,136.75,1019.8421578421578,-0.7419847339807607,0.7273962560251098,0.08833310314065806,78,3091
1,9,80.57142857142857,63.5,43.5,122,2379.0801393728225,0.5504718212158808,-0.9936228863911606,0.0026583218359262453,42,3091
1,7,107.6774193548387,112,96,133.5,1651.225806451613,-1.0646563715849164,0.9409715876803234,0.01880167005426894,31,3091
3,NA,NA,146,133,159,NA,NA,NA,NA,2,3091
2,NA,NA,81,81,81,NA,NA,NA,NA,1,3091
2,10-11,93.66666666666667,106,82.5,111,926.3333333333334,-1.5240796967262098,NA,NA,3,3091
1,NA,NA,97.5,79.75,115.25,NA,NA,NA,NA,2,3091
1,6,NA,14,14,14,NA,NA,NA,NA,1,3091
3,10-11,117.75,122,72.75,169,4386.214285714285,-0.17010477267025137,-1.8753486456121944,0.2647981811879104,8,3091
1,10-11,NA,41,41,41,NA,NA,NA,NA,1,3091
3,8,105.97402597402598,106.5,61,147.75,3134.1692555810205,0.2263528849765443,-0.9122753235345537,0.00390026288448684,154,3092
2,8,116.00322580645161,96.5,64,170.5,4862.456300240108,0.5192447610829021,-0.932539622230005,1.6277408827104728e-18,310,3092
2,9,106.40824742268042,97,60,148,3524.7379483684076,0.4413583803465162,-0.6705652705253766,3.9932155769857624e-11,485,3092
3,7,110.98863636363636,108.5,50.75,173.75,4509.32170846395,0.0907998049149276,-1.285211620799761,8.23233809871654e-4,88,3092
3,9,98.61029411764706,92,67.5,129.25,2237.4988562091503,0.435451065562422,-0.2851626089011368,0.022659121888299247,136,3092
3,6,83.85714285714286,48,40,118.5,5158.476190476191,1.19247511176434,-0.8573808086430347,NA,7,3092
2,6,153.79310344827587,198,78,224,6974.45566502463,-0.5723996896274892,-1.30003556043067,2.0318060831498575e-4,29,3092
2,7,135.9923076923077,124.5,62.5,222.5,6398.643351222421,0.03557401282334893,-1.528317568855154,6.93036188985857e-11,130,3092
2,10-11,83.23809523809524,86,42,101,1716.6904761904761,0.2600530398024892,-0.5212031430878379,0.48541706554620034,21,3092
1,9,76.67532467532467,79,52,99,1141.4063568010936,-0.07484445875859268,-0.5860485734550014,0.7223719647939784,77,3092
1,8,78.16528925619835,85,45,104,1718.1891184573003,0.15299653239238162,-0.6733730970222943,0.04822945196343514,121,3092
2,NA,77.57142857142857,73,44,107,1656.6190476190477,0.34092181950430406,-1.5749442103639892,NA,7,3092
1,7,72.40983606557377,79,37,97,1359.212568306011,-0.1375555977883299,-0.900234168801297,0.016401975493399258,61,3092
3,10-11,93.92857142857143,90.5,63,119.5,1940.532967032967,0.2851806527410687,-0.4596342755583322,0.8808527042124855,14,3092
1,6,35,28,23,43.5,457,1.3155168548152176,NA,NA,3,3092
1,NA,NA,112,112,112,NA,NA,NA,NA,1,3092
1,10-11,NA,94,85.5,102.5,NA,NA,NA,NA,2,3092
2,9,153.0817120622568,163,120,192,2342.958140807393,-0.5474809683568393,-0.5036941008101071,1.1567896243834272e-7,257,3093
2,8,137.90697674418604,150,91.5,187.5,3596.622875017,-0.36440410170927606,-0.836197573263562,1.654072022726334e-4,172,3093
2,NA,NA,208.5,200.25,216.75,NA,NA,NA,NA,2,3093
1,9,75.45833333333333,62.5,42.5,101.25,1837.8242753623188,0.5987891786826695,-0.7740370132829675,0.07976849415243016,24,3093
1,8,105.17647058823529,109,48,153,3943.779411764706,0.05619900208201783,-1.5962826143595203,0.11595096075493777,17,3093
2,6,87.25,118,36,128.75,3154.214285714286,-0.6866671170156895,-1.7455518867271005,0.03270519830493907,8,3093
2,7,110.24137931034483,110,64,172,3430.7610837438424,-0.006143143367702474,-1.1573566070819463,0.3222707863045882,29,3093
1,7,22.4,18,11,35,222.8,0.40296230997128796,-2.5003263507698654,NA,5,3093
3,10-11,NA,88,59,117,NA,NA,NA,NA,2,3093
3,7,107.44,130,49,142,3327.84,-0.5041238289311801,-1.0986275254510673,0.018685952702329103,25,3093
3,9,114.32631578947368,119,65,153,2833.5625979843226,-0.026099010073778482,-0.7843670381465943,0.20019094901615067,95,3093
3,8,142.578125,151,91.75,185.25,3207.358878968254,-0.16476500063824306,-1.0085550395254446,0.10075303082803953,64,3093
2,10-11,151.25,150.5,127.5,168.75,1222.2045454545455,0.40354146929305496,-0.48156104411429573,0.7927714429798405,12,3093
1,10-11,NA,54,54,54,NA,NA,NA,NA,1,3093
2,1-5,83,88,60,90,631,0.5081846068019379,-0.6125738080826597,NA,5,3093
1,9,68.83636363636364,61,41,95.25,1494.3018679950187,0.6768771577098116,-0.0016987932661116402,1.4638936260870301e-6,220,3094
3,9,89.5,88.5,45.75,128,2467.9333333333334,0.18326780512629623,-0.948549601573868,0.058604692817862965,76,3094
1,NA,98.66666666666667,88,61,131,4985.333333333333,0.6643051118579137,NA,NA,3,3094
1,10-11,56.61538461538461,52.5,38.75,75,678.9661538461538,0.5966727185830599,0.6069361105421613,0.6217183971788994,26,3094
1,8,73.39655172413794,65.5,42,104,1723.9631184407797,0.5550649492781127,-0.5274568493530285,3.8263186713327846e-4,116,3094
2,10-11,29,28,20,37.5,307,0.25599199035901504,NA,NA,3,3094
2,9,85.95652173913044,79,56.5,122,2159.7707509881425,0.32399693464138457,-0.321644876202905,0.4654394746231302,23,3094
3,8,81.64285714285714,86.5,36.5,124,2399.3974025974026,0.1151174416906299,-1.1375325197342128,0.04135787387045311,56,3094
2,8,81.61538461538461,98,18,127,4246.089743589743,0.3652466609423213,-1.2417612982290647,0.13409815758303228,13,3094
3,10-11,71.5,59,31.75,108.75,2417.1428571428573,0.5325736278120052,-1.2635022005935312,0.4930816969836137,8,3094
3,7,45.42857142857143,36,17.5,60.5,1370.952380952381,1.1576919084917694,1.1987057912147487,NA,7,3094
3,6,NA,29.5,26.25,32.75,NA,NA,NA,NA,2,3094
1,6,77,69,44,124,2585.5,0.0147755689988266,-2.263014047406955,NA,5,3094
1,7,69.68,64,30,114,2343.1433333333334,0.49656564555524024,-0.8987498382722743,0.09533789312840482,25,3094
2,7,24.666666666666668,27,14.5,36,466.3333333333333,-0.48055250746524575,NA,NA,3,3094
1,1-5,NA,20,14,26,NA,NA,NA,NA,2,3094
3,9,74.12383900928792,69,39,102,1957.2765417379767,0.6174403373140666,-0.0350455115121922,3.688908965954503e-6,323,3095
3,8,71.94409937888199,64,37.25,95.75,2043.0872080648594,0.7755173429241297,0.05034867033632996,2.534553339394377e-12,322,3095
3,6,52.714285714285715,47,17.75,82.5,1608.5820105820105,0.5213023852289764,-0.6727995559198922,0.11668976025680357,28,3095
1,7,90.73456790123457,90.5,55.75,127,2246.1027022894928,0.04548592654721683,-0.8212081204059941,0.010934319319472061,324,3095
1,1-5,41.285714285714285,44,28.5,52.5,620.989010989011,0.5005867437725154,1.1862439989527083,0.5523388313659889,14,3095
1,9,80.76246334310851,77,48,113,1864.204873805556,0.2599977374476935,-0.7164421210572015,1.0118862407488442e-7,682,3095
1,8,85.75142857142858,84,50,118,1914.419564210813,0.19331314594650523,-0.7427639088774419,4.0409841996869853e-10,1050,3095
1,6,71.62264150943396,72,22,112,2456.3933236574744,0.1937201941751882,-1.1708766594641493,0.010278831451562847,53,3095
1,10-11,82.90697674418605,79,48,110,1743.7256540697674,0.384618423945467,-0.5103055304722035,0.0389501156396789,129,3095
3,7,69.3076923076923,53.5,35.75,98.5,2222.9335324869307,0.6537310714892393,-0.7758058023519255,4.115012996805413e-8,104,3095
2,9,88.92105263157895,83,49.5,117.75,2107.9317652538425,0.3876435096572129,-0.5018589966714333,0.04143500137760419,114,3095
2,8,92.34810126582279,95,58,121.75,2367.1583084737563,0.2450833104494862,-0.579455854470131,0.08940936524596099,158,3095
2,NA,107.5,94,65,136.5,3086.3333333333335,0.8493964904028731,-1.2785523269519232,NA,4,3095
2,7,103.6829268292683,97,55,162,3739.521951219512,0.04329827422508376,-1.3299028445644754,0.021121828770864846,41,3095
1,NA,91.15384615384616,94,85,102,1317.6410256410256,-0.3607878148051384,2.5616424645595557,0.11717697149736923,13,3095
2,6,109.44444444444444,99,76,135,1901.5277777777778,1.1269795054942455,1.4147703620896503,0.41370516073368635,9,3095
3,10-11,81,59,31.5,141.5,3513.4615384615386,0.27570914196824925,-1.5779906750467132,0.0020260166488092687,27,3095
3,NA,103.85714285714286,84,65,151.5,4558.809523809524,0.21426951913156927,-1.000353760600752,NA,7,3095
3,1-5,60.8,31,8,95,4668.457142857143,1.126636360089584,-0.1301229709422281,0.0031806057045183664,15,3095
2,10-11,100.83333333333333,104,49.5,151,3407.366666666667,-0.04727152789406102,-3.01963043346479,NA,6,3095
2,1-5,116.33333333333333,82,81,134.5,3746.3333333333335,1.7299705437445925,NA,NA,3,3095
3,9,80.52753623188406,76,41,114,2207.598803505224,0.40260726315355705,-0.6419702871875073,6.710370786063904e-7,345,3096
1,9,61.25506072874494,56.5,31,86,1529.9307552701382,0.7217119640739728,-0.009745006099831047,1.3876655708840132e-14,494,3096
3,8,80.08393285371703,78,39,117,2192.004957572404,0.3010930019550552,-0.8062129898709083,1.83065655237642e-8,417,3096
3,7,65.79574468085106,58,31,94.5,1714.7358792507728,0.5492190423068805,-0.6574271925152129,6.0716038637139845e-9,235,3096
1,8,58.51346499102334,50,25,83,1728.005663691668,0.8071183684802696,-0.09466091122396042,3.7e-24,557,3096
3,10-11,79.2,68,53.5,101,1602.3411764705882,0.7355670670031841,-0.17505044588984278,0.04825934504329424,35,3096
1,10-11,55.88157894736842,54,31,70.75,949.5991228070176,0.7126665432560372,0.04161441960548538,0.007684234866241878,76,3096
